,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
SOLAR/USDT,SOLAR/USDT,1709570455097,2024-03-04T16:40:55.097Z,0.017101,0.017077,0.017077,68.0,0.0171,406.0,0.017099950527036153,0.017101,0.017077,0.017077,,-2.4e-05,-0.14,0.017089,900128.0,15392.144268,"{'symbol': 'SOLAR_USDT', 'last_price': '0.017077', 'quote_volume_24h': '15392.144268', 'base_volume_24h': '900128', 'high_24h': '0.017101', 'low_24h': '0.017077', 'open_24h': '0.017101', 'close_24h': '0.017077', 'best_ask': '0.017100', 'best_ask_size': '406', 'best_bid': '0.017077', 'best_bid_size': '68', 'fluctuation': '-0.0014', 'url': 'https://www.bitmart.com/trade?symbol=SOLAR_USDT', 'timestamp': '1709570455097'}"
ORNJ/USDT,ORNJ/USDT,1709579700019,2024-03-04T19:15:00.019Z,0.38724,0.32504,0.33065,394.46,0.33902,67.47,0.35398836112758597,0.35499,0.33064,0.33064,,-0.02435,-6.86,0.342815,1401867.76,496244.87088,"{'symbol': 'ORNJ_USDT', 'last_price': '0.33064', 'quote_volume_24h': '496244.87088', 'base_volume_24h': '1401867.76', 'high_24h': '0.38724', 'low_24h': '0.32504', 'open_24h': '0.35499', 'close_24h': '0.33064', 'best_ask': '0.33902', 'best_ask_size': '67.47', 'best_bid': '0.33065', 'best_bid_size': '394.46', 'fluctuation': '-0.0686', 'url': 'https://www.bitmart.com/trade?symbol=ORNJ_USDT', 'timestamp': '1709579700019'}"
SHIBWIF/USDT,SHIBWIF/USDT,1709579700852,2024-03-04T19:15:00.852Z,0.018685,0.005513,0.01485,757.0,0.017476,930.0,0.009775298969058776,0.005775,0.014912,0.014912,,0.009137,158.22,0.0103435,36960594.0,361300.856424,"{'symbol': 'SHIBWIF_USDT', 'last_price': '0.014912', 'quote_volume_24h': '361300.856424', 'base_volume_24h': '36960594', 'high_24h': '0.018685', 'low_24h': '0.005513', 'open_24h': '0.005775', 'close_24h': '0.014912', 'best_ask': '0.017476', 'best_ask_size': '930', 'best_bid': '0.014850', 'best_bid_size': '757', 'fluctuation': '+1.5822', 'url': 'https://www.bitmart.com/trade?symbol=SHIBWIF_USDT', 'timestamp': '1709579700852'}"
OGN/USDT,OGN/USDT,1709579581033,2024-03-04T19:13:01.033Z,0.2299,0.2088,0.2113,158.1,0.212,100.0,0.22166756063371154,0.2201,0.2113,0.2113,,-0.0088,-4.0,0.2157,37809.0,8381.0288,"{'symbol': 'OGN_USDT', 'last_price': '0.2113', 'quote_volume_24h': '8381.0288', 'base_volume_24h': '37809.0', 'high_24h': '0.2299', 'low_24h': '0.2088', 'open_24h': '0.2201', 'close_24h': '0.2113', 'best_ask': '0.2120', 'best_ask_size': '100.0', 'best_bid': '0.2113', 'best_bid_size': '158.1', 'fluctuation': '-0.0400', 'url': 'https://www.bitmart.com/trade?symbol=OGN_USDT', 'timestamp': '1709579581033'}"
QNT/USDT,QNT/USDT,1709579638293,2024-03-04T19:13:58.293Z,134.79,120.79,130.22,0.182,130.7,0.375,124.2557738765666,125.15,130.66,130.66,,5.51,4.4,127.905,1005.044,124882.52,"{'symbol': 'QNT_USDT', 'last_price': '130.66', 'quote_volume_24h': '124882.52', 'base_volume_24h': '1005.044', 'high_24h': '134.79', 'low_24h': '120.79', 'open_24h': '125.15', 'close_24h': '130.66', 'best_ask': '130.70', 'best_ask_size': '0.375', 'best_bid': '130.22', 'best_bid_size': '0.182', 'fluctuation': '+0.0440', 'url': 'https://www.bitmart.com/trade?symbol=QNT_USDT', 'timestamp': '1709579638293'}"
KOM/USDT,KOM/USDT,1709579690369,2024-03-04T19:14:50.369Z,0.00248731,0.002367,0.00242515,4536.0,0.00243,31532.0,0.002424995419917413,0.00239236,0.00243001,0.00243001,,3.765e-05,1.57,0.002411185,39580902.0,95983.5060662,"{'symbol': 'KOM_USDT', 'last_price': '0.00243001', 'quote_volume_24h': '95983.50606620', 'base_volume_24h': '39580902', 'high_24h': '0.00248731', 'low_24h': '0.00236700', 'open_24h': '0.00239236', 'close_24h': '0.00243001', 'best_ask': '0.00243000', 'best_ask_size': '31532', 'best_bid': '0.00242515', 'best_bid_size': '4536', 'fluctuation': '+0.0157', 'url': 'https://www.bitmart.com/trade?symbol=KOM_USDT', 'timestamp': '1709579690369'}"
HAM/USDT,HAM/USDT,1709579520275,2024-03-04T19:12:00.275Z,3.075e-09,2.031e-09,2.914e-09,1568690712.0,2.957e-09,14325146796.0,2.656529896e-09,2.263e-09,2.928e-09,2.928e-09,,6.65e-10,29.39,2.5955e-09,61783980316026.0,164130.99081602567,"{'symbol': 'HAM_USDT', 'last_price': '0.000000002928', 'quote_volume_24h': '164130.990816025678', 'base_volume_24h': '61783980316026', 'high_24h': '0.000000003075', 'low_24h': '0.000000002031', 'open_24h': '0.000000002263', 'close_24h': '0.000000002928', 'best_ask': '0.000000002957', 'best_ask_size': '14325146796', 'best_bid': '0.000000002914', 'best_bid_size': '1568690712', 'fluctuation': '+0.2939', 'url': 'https://www.bitmart.com/trade?symbol=HAM_USDT', 'timestamp': '1709579520275'}"
WAGMIGAMES/USDT,WAGMIGAMES/USDT,1709579685380,2024-03-04T19:14:45.380Z,3.043e-05,2.781e-05,2.915e-05,2673356.0,2.945e-05,1089282.0,2.9386579033714e-05,2.936e-05,2.933e-05,2.933e-05,,-3e-08,-0.1,2.9345e-05,28226492536.0,829480.05375372,"{'symbol': 'WAGMIGAMES_USDT', 'last_price': '0.00002933', 'quote_volume_24h': '829480.05375372', 'base_volume_24h': '28226492536', 'high_24h': '0.00003043', 'low_24h': '0.00002781', 'open_24h': '0.00002936', 'close_24h': '0.00002933', 'best_ask': '0.00002945', 'best_ask_size': '1089282', 'best_bid': '0.00002915', 'best_bid_size': '2673356', 'fluctuation': '-0.0010', 'url': 'https://www.bitmart.com/trade?symbol=WAGMIGAMES_USDT', 'timestamp': '1709579685380'}"
GAMI/USDT,GAMI/USDT,1709578176243,2024-03-04T18:49:36.243Z,0.002665,0.002404,0.002403,2287.0,0.003081,16357.0,0.002404,0.002665,0.002404,0.002404,,-0.000261,-9.79,0.0025345,20604.0,49.532016,"{'symbol': 'GAMI_USDT', 'last_price': '0.002404', 'quote_volume_24h': '49.532016', 'base_volume_24h': '20604', 'high_24h': '0.002665', 'low_24h': '0.002404', 'open_24h': '0.002665', 'close_24h': '0.002404', 'best_ask': '0.003081', 'best_ask_size': '16357', 'best_bid': '0.002403', 'best_bid_size': '2287', 'fluctuation': '-0.0979', 'url': 'https://www.bitmart.com/trade?symbol=GAMI_USDT', 'timestamp': '1709578176243'}"
$BEAI/USDT,$BEAI/USDT,1709579700658,2024-03-04T19:15:00.658Z,0.33499,0.30504,0.305,56.2,0.308,55.65,0.3204476089033414,0.33115,0.30559,0.30559,,-0.02556,-7.72,0.31837,215706.88,69122.75392,"{'symbol': '$BEAI_USDT', 'last_price': '0.30559', 'quote_volume_24h': '69122.75392', 'base_volume_24h': '215706.88', 'high_24h': '0.33499', 'low_24h': '0.30504', 'open_24h': '0.33115', 'close_24h': '0.30559', 'best_ask': '0.30800', 'best_ask_size': '55.65', 'best_bid': '0.30500', 'best_bid_size': '56.20', 'fluctuation': '-0.0772', 'url': 'https://www.bitmart.com/trade?symbol=$BEAI_USDT', 'timestamp': '1709579700658'}"
GMMT/USDT,GMMT/USDT,1709579698582,2024-03-04T19:14:58.582Z,0.5677,0.451,0.4888,102.51,0.4966,512.86,0.4649923449010197,0.4559,0.4925,0.4925,,0.0366,8.03,0.4742,1661141.16,772417.9232,"{'symbol': 'GMMT_USDT', 'last_price': '0.4925', 'quote_volume_24h': '772417.9232', 'base_volume_24h': '1661141.16', 'high_24h': '0.5677', 'low_24h': '0.4510', 'open_24h': '0.4559', 'close_24h': '0.4925', 'best_ask': '0.4966', 'best_ask_size': '512.86', 'best_bid': '0.4888', 'best_bid_size': '102.51', 'fluctuation': '+0.0803', 'url': 'https://www.bitmart.com/trade?symbol=GMMT_USDT', 'timestamp': '1709579698582'}"
DPLAT/USDT,DPLAT/USDT,1709579651334,2024-03-04T19:14:11.334Z,0.10931,0.10901,0.1093,323.6,0.10932,368.6,0.10923965378705436,0.10911,0.1093,0.1093,,0.00019,0.17,0.109205,729799.4,79723.03379,"{'symbol': 'DPLAT_USDT', 'last_price': '0.10930', 'quote_volume_24h': '79723.03379', 'base_volume_24h': '729799.4', 'high_24h': '0.10931', 'low_24h': '0.10901', 'open_24h': '0.10911', 'close_24h': '0.10930', 'best_ask': '0.10932', 'best_ask_size': '368.6', 'best_bid': '0.10930', 'best_bid_size': '323.6', 'fluctuation': '+0.0017', 'url': 'https://www.bitmart.com/trade?symbol=DPLAT_USDT', 'timestamp': '1709579651334'}"
BABYTROLL/USDT,BABYTROLL/USDT,1709579682030,2024-03-04T19:14:42.030Z,7e-12,5.075e-12,5.222e-12,12731044888721.0,5.447e-12,4630946552030.0,5.930663e-12,6.466e-12,5.344e-12,5.344e-12,,-1.122e-12,-17.35,5.905e-12,1.0200558101372336e+17,604960.8007857066,"{'symbol': 'BABYTROLL_USDT', 'last_price': '0.000000000005344', 'quote_volume_24h': '604960.800785706566346', 'base_volume_24h': '102005581013723352', 'high_24h': '0.000000000007000', 'low_24h': '0.000000000005075', 'open_24h': '0.000000000006466', 'close_24h': '0.000000000005344', 'best_ask': '0.000000000005447', 'best_ask_size': '4630946552030', 'best_bid': '0.000000000005222', 'best_bid_size': '12731044888721', 'fluctuation': '-0.1735', 'url': 'https://www.bitmart.com/trade?symbol=BABYTROLL_USDT', 'timestamp': '1709579682030'}"
REP/USDT,REP/USDT,1709579685460,2024-03-04T19:14:45.460Z,1.62394,1.09,1.39908,5.0,1.4087,14.2,1.2270013452151778,1.10902,1.39978,1.39978,,0.29076,26.22,1.2544,119891.6,147107.15448,"{'symbol': 'REP_USDT', 'last_price': '1.39978', 'quote_volume_24h': '147107.15448', 'base_volume_24h': '119891.6', 'high_24h': '1.62394', 'low_24h': '1.09000', 'open_24h': '1.10902', 'close_24h': '1.39978', 'best_ask': '1.40870', 'best_ask_size': '14.2', 'best_bid': '1.39908', 'best_bid_size': '5.0', 'fluctuation': '+0.2622', 'url': 'https://www.bitmart.com/trade?symbol=REP_USDT', 'timestamp': '1709579685460'}"
POOLX/USDT,POOLX/USDT,1709579694533,2024-03-04T19:14:54.533Z,6.1802,5.6808,5.8316,6.8,5.9297,1.4,5.860856551625762,5.7022,5.8909,5.8909,,0.1887,3.31,5.79655,51877.2,304044.8275,"{'symbol': 'POOLX_USDT', 'last_price': '5.8909', 'quote_volume_24h': '304044.8275', 'base_volume_24h': '51877.2', 'high_24h': '6.1802', 'low_24h': '5.6808', 'open_24h': '5.7022', 'close_24h': '5.8909', 'best_ask': '5.9297', 'best_ask_size': '1.4', 'best_bid': '5.8316', 'best_bid_size': '6.8', 'fluctuation': '+0.0331', 'url': 'https://www.bitmart.com/trade?symbol=POOLX_USDT', 'timestamp': '1709579694533'}"
TWT/USDT,TWT/USDT,1709579699958,2024-03-04T19:14:59.958Z,1.500002,1.416501,1.44704,111.0,1.452735,13.8,1.4728501335135717,1.479,1.4496,1.4496,,-0.0294,-1.99,1.4643,61252.2,90215.310948,"{'symbol': 'TWT_USDT', 'last_price': '1.449600', 'quote_volume_24h': '90215.310948', 'base_volume_24h': '61252.2', 'high_24h': '1.500002', 'low_24h': '1.416501', 'open_24h': '1.479000', 'close_24h': '1.449600', 'best_ask': '1.452735', 'best_ask_size': '13.8', 'best_bid': '1.447040', 'best_bid_size': '111.0', 'fluctuation': '-0.0199', 'url': 'https://www.bitmart.com/trade?symbol=TWT_USDT', 'timestamp': '1709579699958'}"
SBR/USDT,SBR/USDT,1709579660824,2024-03-04T19:14:20.824Z,0.00434,0.003724,0.003936,4635.52,0.004057,1820.96,0.004044734086719596,0.004268,0.003943,0.003943,,-0.000325,-7.61,0.0041055,24735538.18,100048.67443,"{'symbol': 'SBR_USDT', 'last_price': '0.003943', 'quote_volume_24h': '100048.674430', 'base_volume_24h': '24735538.18', 'high_24h': '0.004340', 'low_24h': '0.003724', 'open_24h': '0.004268', 'close_24h': '0.003943', 'best_ask': '0.004057', 'best_ask_size': '1820.96', 'best_bid': '0.003936', 'best_bid_size': '4635.52', 'fluctuation': '-0.0761', 'url': 'https://www.bitmart.com/trade?symbol=SBR_USDT', 'timestamp': '1709579660824'}"
PIZABRC/USDT,PIZABRC/USDT,1709579699457,2024-03-04T19:14:59.457Z,0.37,0.21211,0.2888,112.71,0.30197,266.65,0.24689750891511666,0.2173,0.29218,0.29218,,0.07488,34.46,0.25474,1011697.36,249785.55796,"{'symbol': 'PIZABRC_USDT', 'last_price': '0.29218', 'quote_volume_24h': '249785.55796', 'base_volume_24h': '1011697.36', 'high_24h': '0.37000', 'low_24h': '0.21211', 'open_24h': '0.21730', 'close_24h': '0.29218', 'best_ask': '0.30197', 'best_ask_size': '266.65', 'best_bid': '0.28880', 'best_bid_size': '112.71', 'fluctuation': '+0.3446', 'url': 'https://www.bitmart.com/trade?symbol=PIZABRC_USDT', 'timestamp': '1709579699457'}"
ARPA/USDT,ARPA/USDT,1709579701106,2024-03-04T19:15:01.106Z,0.08082,0.07127,0.07548,156.4,0.07582,79.1,0.07587147978575125,0.07146,0.07566,0.07566,,0.0042,5.88,0.07356,38315537.2,2907056.50615,"{'symbol': 'ARPA_USDT', 'last_price': '0.07566', 'quote_volume_24h': '2907056.50615', 'base_volume_24h': '38315537.2', 'high_24h': '0.08082', 'low_24h': '0.07127', 'open_24h': '0.07146', 'close_24h': '0.07566', 'best_ask': '0.07582', 'best_ask_size': '79.1', 'best_bid': '0.07548', 'best_bid_size': '156.4', 'fluctuation': '+0.0588', 'url': 'https://www.bitmart.com/trade?symbol=ARPA_USDT', 'timestamp': '1709579701106'}"
$PRIME/USDT,$PRIME/USDT,1709579694952,2024-03-04T19:14:54.952Z,15.415,14.662,14.742,163.5,14.819,141.1,15.070040102397995,15.218,14.791,14.791,,-0.427,-2.81,15.0045,95705.0,1442278.188,"{'symbol': '$PRIME_USDT', 'last_price': '14.791', 'quote_volume_24h': '1442278.188', 'base_volume_24h': '95705.0', 'high_24h': '15.415', 'low_24h': '14.662', 'open_24h': '15.218', 'close_24h': '14.791', 'best_ask': '14.819', 'best_ask_size': '141.1', 'best_bid': '14.742', 'best_bid_size': '163.5', 'fluctuation': '-0.0281', 'url': 'https://www.bitmart.com/trade?symbol=$PRIME_USDT', 'timestamp': '1709579694952'}"
AIGC/USDT,AIGC/USDT,1709579698723,2024-03-04T19:14:58.723Z,7.673e-05,5.804e-05,5.968e-05,375107.0,6.75e-05,885744.0,6.6136829849564e-05,6.697e-05,5.991e-05,5.991e-05,,-7.06e-06,-10.54,6.344e-05,4837869720.0,319961.366506,"{'symbol': 'AIGC_USDT', 'last_price': '0.00005991', 'quote_volume_24h': '319961.36650600', 'base_volume_24h': '4837869720', 'high_24h': '0.00007673', 'low_24h': '0.00005804', 'open_24h': '0.00006697', 'close_24h': '0.00005991', 'best_ask': '0.00006750', 'best_ask_size': '885744', 'best_bid': '0.00005968', 'best_bid_size': '375107', 'fluctuation': '-0.1054', 'url': 'https://www.bitmart.com/trade?symbol=AIGC_USDT', 'timestamp': '1709579698723'}"
QUBIC/USDT,QUBIC/USDT,1709579687385,2024-03-04T19:14:47.385Z,0.0001942,2.95e-05,3.34e-05,1893018.0,3.37e-05,9839727.0,3.324339178905e-05,3.3e-05,3.36e-05,3.36e-05,,6e-07,1.82,3.33e-05,338423828650.0,11250355.9265624,"{'symbol': 'QUBIC_USDT', 'last_price': '0.0000336', 'quote_volume_24h': '11250355.9265624', 'base_volume_24h': '338423828650', 'high_24h': '0.0001942', 'low_24h': '0.0000295', 'open_24h': '0.0000330', 'close_24h': '0.0000336', 'best_ask': '0.0000337', 'best_ask_size': '9839727', 'best_bid': '0.0000334', 'best_bid_size': '1893018', 'fluctuation': '+0.0182', 'url': 'https://www.bitmart.com/trade?symbol=QUBIC_USDT', 'timestamp': '1709579687385'}"
HFT/USDT,HFT/USDT,1709579664073,2024-03-04T19:14:24.073Z,0.5213,0.4535,0.4696,88.4,0.472,176.9,0.49366954498181914,0.5004,0.4708,0.4708,,-0.0296,-5.92,0.4856,209231.2,103291.0713,"{'symbol': 'HFT_USDT', 'last_price': '0.4708', 'quote_volume_24h': '103291.0713', 'base_volume_24h': '209231.2', 'high_24h': '0.5213', 'low_24h': '0.4535', 'open_24h': '0.5004', 'close_24h': '0.4708', 'best_ask': '0.4720', 'best_ask_size': '176.9', 'best_bid': '0.4696', 'best_bid_size': '88.4', 'fluctuation': '-0.0592', 'url': 'https://www.bitmart.com/trade?symbol=HFT_USDT', 'timestamp': '1709579664073'}"
TREAT/USDT,TREAT/USDT,1709579695188,2024-03-04T19:14:55.188Z,0.2261,0.179,0.2032,221.4,0.2287,25.0,0.20857947504795118,0.1953,0.2027,0.2027,,0.0074,3.79,0.199,1508930.2,314731.869,"{'symbol': 'TREAT_USDT', 'last_price': '0.2027', 'quote_volume_24h': '314731.8690', 'base_volume_24h': '1508930.2', 'high_24h': '0.2261', 'low_24h': '0.1790', 'open_24h': '0.1953', 'close_24h': '0.2027', 'best_ask': '0.2287', 'best_ask_size': '25.0', 'best_bid': '0.2032', 'best_bid_size': '221.4', 'fluctuation': '+0.0379', 'url': 'https://www.bitmart.com/trade?symbol=TREAT_USDT', 'timestamp': '1709579695188'}"
KATA/USDT,KATA/USDT,1709579700732,2024-03-04T19:15:00.732Z,0.00223206,0.00178666,0.00190333,6520.0,0.00191596,6480.0,0.0019876222280118,0.0020364,0.00191264,0.00191264,,-0.00012376,-6.08,0.00197452,40716454.0,80928.92901622,"{'symbol': 'KATA_USDT', 'last_price': '0.00191264', 'quote_volume_24h': '80928.92901622', 'base_volume_24h': '40716454', 'high_24h': '0.00223206', 'low_24h': '0.00178666', 'open_24h': '0.00203640', 'close_24h': '0.00191264', 'best_ask': '0.00191596', 'best_ask_size': '6480', 'best_bid': '0.00190333', 'best_bid_size': '6520', 'fluctuation': '-0.0608', 'url': 'https://www.bitmart.com/trade?symbol=KATA_USDT', 'timestamp': '1709579700732'}"
VET/USDT,VET/USDT,1709579698116,2024-03-04T19:14:58.116Z,0.053061,0.04802,0.048961,4418.0,0.049172,578.0,0.0499358714805985,0.049099,0.049069,0.049069,,-3e-05,-0.06,0.049084,3145066.0,157051.611574,"{'symbol': 'VET_USDT', 'last_price': '0.049069', 'quote_volume_24h': '157051.611574', 'base_volume_24h': '3145066', 'high_24h': '0.053061', 'low_24h': '0.048020', 'open_24h': '0.049099', 'close_24h': '0.049069', 'best_ask': '0.049172', 'best_ask_size': '578', 'best_bid': '0.048961', 'best_bid_size': '4418', 'fluctuation': '-0.0006', 'url': 'https://www.bitmart.com/trade?symbol=VET_USDT', 'timestamp': '1709579698116'}"
QUINT/USDT,QUINT/USDT,1709579551671,2024-03-04T19:12:31.671Z,0.055939,0.047759,0.050748,240.0,0.051466,180.0,0.04952264281445745,0.049533,0.050933,0.050933,,0.0014,2.83,0.050233,917008.0,45412.659642,"{'symbol': 'QUINT_USDT', 'last_price': '0.050933', 'quote_volume_24h': '45412.659642', 'base_volume_24h': '917008', 'high_24h': '0.055939', 'low_24h': '0.047759', 'open_24h': '0.049533', 'close_24h': '0.050933', 'best_ask': '0.051466', 'best_ask_size': '180', 'best_bid': '0.050748', 'best_bid_size': '240', 'fluctuation': '+0.0283', 'url': 'https://www.bitmart.com/trade?symbol=QUINT_USDT', 'timestamp': '1709579551671'}"
RENQ/USDT,RENQ/USDT,1709579700659,2024-03-04T19:15:00.659Z,0.006047,0.005421,0.005478,1311.89,0.005536,2933.53,0.00553451135147435,0.005503,0.005509,0.005509,,6e-06,0.11,0.005506,19915681.7,110223.566441,"{'symbol': 'RENQ_USDT', 'last_price': '0.005509', 'quote_volume_24h': '110223.566441', 'base_volume_24h': '19915681.70', 'high_24h': '0.006047', 'low_24h': '0.005421', 'open_24h': '0.005503', 'close_24h': '0.005509', 'best_ask': '0.005536', 'best_ask_size': '2933.53', 'best_bid': '0.005478', 'best_bid_size': '1311.89', 'fluctuation': '+0.0011', 'url': 'https://www.bitmart.com/trade?symbol=RENQ_USDT', 'timestamp': '1709579700659'}"
SWCH/USDT,SWCH/USDT,1709579680974,2024-03-04T19:14:40.974Z,0.5426,0.502,0.522,100.3,0.5253,102.5,0.5205542833418542,0.5291,0.5231,0.5231,,-0.006,-1.13,0.5261,990906.2,515820.4668,"{'symbol': 'SWCH_USDT', 'last_price': '0.5231', 'quote_volume_24h': '515820.4668', 'base_volume_24h': '990906.2', 'high_24h': '0.5426', 'low_24h': '0.5020', 'open_24h': '0.5291', 'close_24h': '0.5231', 'best_ask': '0.5253', 'best_ask_size': '102.5', 'best_bid': '0.5220', 'best_bid_size': '100.3', 'fluctuation': '-0.0113', 'url': 'https://www.bitmart.com/trade?symbol=SWCH_USDT', 'timestamp': '1709579680974'}"
OPUL/USDT,OPUL/USDT,1709579686169,2024-03-04T19:14:46.169Z,0.129002,0.11488,0.116241,985.9,0.117103,1557.8,0.12157781990688958,0.123318,0.116702,0.116702,,-0.006616,-5.36,0.12001,644611.0,78370.400068,"{'symbol': 'OPUL_USDT', 'last_price': '0.116702', 'quote_volume_24h': '78370.400068', 'base_volume_24h': '644611.0', 'high_24h': '0.129002', 'low_24h': '0.114880', 'open_24h': '0.123318', 'close_24h': '0.116702', 'best_ask': '0.117103', 'best_ask_size': '1557.8', 'best_bid': '0.116241', 'best_bid_size': '985.9', 'fluctuation': '-0.0536', 'url': 'https://www.bitmart.com/trade?symbol=OPUL_USDT', 'timestamp': '1709579686169'}"
IUX/USDT,IUX/USDT,1709579403436,2024-03-04T19:10:03.436Z,0.0053893,0.00470391,0.00492591,6706.5,0.00499998,7384.0,0.004889140991201349,0.00481348,0.0049625,0.0049625,,0.00014902,3.1,0.00488799,3427003.0,16755.10084427,"{'symbol': 'IUX_USDT', 'last_price': '0.00496250', 'quote_volume_24h': '16755.10084427', 'base_volume_24h': '3427003.0', 'high_24h': '0.00538930', 'low_24h': '0.00470391', 'open_24h': '0.00481348', 'close_24h': '0.00496250', 'best_ask': '0.00499998', 'best_ask_size': '7384.0', 'best_bid': '0.00492591', 'best_bid_size': '6706.5', 'fluctuation': '+0.0310', 'url': 'https://www.bitmart.com/trade?symbol=IUX_USDT', 'timestamp': '1709579403436'}"
BMBI/USDT,BMBI/USDT,1709579698865,2024-03-04T19:14:58.865Z,0.0378,0.0244,0.031,476.05,0.0322,472.81,0.03165962274765613,0.0244,0.0313,0.0313,,0.0069,28.28,0.02785,2259173.24,71524.5725,"{'symbol': 'BMBI_USDT', 'last_price': '0.0313', 'quote_volume_24h': '71524.5725', 'base_volume_24h': '2259173.24', 'high_24h': '0.0378', 'low_24h': '0.0244', 'open_24h': '0.0244', 'close_24h': '0.0313', 'best_ask': '0.0322', 'best_ask_size': '472.81', 'best_bid': '0.0310', 'best_bid_size': '476.05', 'fluctuation': '+0.2828', 'url': 'https://www.bitmart.com/trade?symbol=BMBI_USDT', 'timestamp': '1709579698865'}"
TEKTIAS/USDT,TEKTIAS/USDT,1709579682035,2024-03-04T19:14:42.035Z,3.97136,2.88812,3.19115,9.5,3.344585,20.29,3.050747689528512,2.895751,3.299664,3.299664,,0.403913,13.95,3.0977075,48819.04,148934.573485,"{'symbol': 'TEKTIAS_USDT', 'last_price': '3.299664', 'quote_volume_24h': '148934.573485', 'base_volume_24h': '48819.04', 'high_24h': '3.971360', 'low_24h': '2.888120', 'open_24h': '2.895751', 'close_24h': '3.299664', 'best_ask': '3.344585', 'best_ask_size': '20.29', 'best_bid': '3.191150', 'best_bid_size': '9.50', 'fluctuation': '+0.1395', 'url': 'https://www.bitmart.com/trade?symbol=TEKTIAS_USDT', 'timestamp': '1709579682035'}"
FET/USDT,FET/USDT,1709579436695,2024-03-04T19:10:36.695Z,1.8812,1.6681,1.7197,30.83,1.7691,7.34,1.779244336425676,1.805,1.7173,1.7173,,-0.0877,-4.86,1.76115,42729.2,76025.6871,"{'symbol': 'FET_USDT', 'last_price': '1.7173', 'quote_volume_24h': '76025.6871', 'base_volume_24h': '42729.20', 'high_24h': '1.8812', 'low_24h': '1.6681', 'open_24h': '1.8050', 'close_24h': '1.7173', 'best_ask': '1.7691', 'best_ask_size': '7.34', 'best_bid': '1.7197', 'best_bid_size': '30.83', 'fluctuation': '-0.0486', 'url': 'https://www.bitmart.com/trade?symbol=FET_USDT', 'timestamp': '1709579436695'}"
ARG/USDT,ARG/USDT,1709579666131,2024-03-04T19:14:26.131Z,0.059911,0.057904,0.058076,172.2,0.058755,5554.8,0.05868683818410986,0.059565,0.058132,0.058132,,-0.001433,-2.41,0.0588485,226115.0,13269.974416,"{'symbol': 'ARG_USDT', 'last_price': '0.058132', 'quote_volume_24h': '13269.974416', 'base_volume_24h': '226115.0', 'high_24h': '0.059911', 'low_24h': '0.057904', 'open_24h': '0.059565', 'close_24h': '0.058132', 'best_ask': '0.058755', 'best_ask_size': '5554.8', 'best_bid': '0.058076', 'best_bid_size': '172.2', 'fluctuation': '-0.0241', 'url': 'https://www.bitmart.com/trade?symbol=ARG_USDT', 'timestamp': '1709579666131'}"
VELO/USDT,VELO/USDT,1709579701008,2024-03-04T19:15:01.008Z,0.11327,0.08999,0.09186,1051.4,0.0925,250.9,0.0998508130921372,0.10746,0.09248,0.09248,,-0.01498,-13.94,0.09997,11171256.472,1115459.04199,"{'symbol': 'VELO_USDT', 'last_price': '0.09248', 'quote_volume_24h': '1115459.04199', 'base_volume_24h': '11171256.472', 'high_24h': '0.11327', 'low_24h': '0.08999', 'open_24h': '0.10746', 'close_24h': '0.09248', 'best_ask': '0.09250', 'best_ask_size': '250.900', 'best_bid': '0.09186', 'best_bid_size': '1051.400', 'fluctuation': '-0.1394', 'url': 'https://www.bitmart.com/trade?symbol=VELO_USDT', 'timestamp': '1709579701008'}"
UNI/USDT,UNI/USDT,1709579692971,2024-03-04T19:14:52.971Z,13.0614,12.0855,12.285,11.07,12.3104,4.82,12.57969587944033,12.6538,12.2959,12.2959,,-0.3579,-2.83,12.47485,222496.96,2798944.0909,"{'symbol': 'UNI_USDT', 'last_price': '12.2959', 'quote_volume_24h': '2798944.0909', 'base_volume_24h': '222496.96', 'high_24h': '13.0614', 'low_24h': '12.0855', 'open_24h': '12.6538', 'close_24h': '12.2959', 'best_ask': '12.3104', 'best_ask_size': '4.82', 'best_bid': '12.2850', 'best_bid_size': '11.07', 'fluctuation': '-0.0283', 'url': 'https://www.bitmart.com/trade?symbol=UNI_USDT', 'timestamp': '1709579692971'}"
ATR/USDT,ATR/USDT,1709579700810,2024-03-04T19:15:00.810Z,0.00448,0.00378,0.0044,31.0,0.00443,2608.0,0.00413784053878275,0.004202,0.004417,0.004417,,0.000215,5.12,0.0043095,34819526.0,144077.646224,"{'symbol': 'ATR_USDT', 'last_price': '0.004417', 'quote_volume_24h': '144077.646224', 'base_volume_24h': '34819526', 'high_24h': '0.004480', 'low_24h': '0.003780', 'open_24h': '0.004202', 'close_24h': '0.004417', 'best_ask': '0.004430', 'best_ask_size': '2608', 'best_bid': '0.004400', 'best_bid_size': '31', 'fluctuation': '+0.0512', 'url': 'https://www.bitmart.com/trade?symbol=ATR_USDT', 'timestamp': '1709579700810'}"
